dataset_id,LSE_kmeans,LSE_dbscan,LSE_agg,LSE_gmm,LSE_autoenc,LSE_dictlearn,best_method,gt_accuracy,dl_mean_0,dl_mean_1,dl_mean_2,dl_mean_3,dl_mean_4,dl_mean_5,dl_mean_6,dl_mean_7,dl_mean_8,dl_mean_9,dl_var_0,dl_var_1,dl_var_2,dl_var_3,dl_var_4,dl_var_5,dl_var_6,dl_var_7,dl_var_8,dl_var_9,dl_mean_10,dl_mean_11,dl_mean_12,dl_mean_13,dl_mean_14,dl_mean_15,dl_mean_16,dl_mean_17,dl_mean_18,dl_mean_19,dl_var_10,dl_var_11,dl_var_12,dl_var_13,dl_var_14,dl_var_15,dl_var_16,dl_var_17,dl_var_18,dl_var_19
44689,0.4739,0.7349,0.6386,0.4859,0.5341,0.49,dbscan,0.6225,-0.0233749557062541,0.0010992294382606,0.0817613010811992,0.1101592594806779,-0.0261820913088436,-0.0580221228064591,0.0972306350880956,0.0808593836001228,0.0819218002361678,0.0500320200206433,0.2714240887735331,0.1253648875621392,0.1506577494916927,0.508036719248975,0.1779495239637423,0.1409905131056341,0.2317783508236,0.2258390142073105,0.1760315502419212,0.1700385509688191,0.0755273701180789,0.0290404570582368,-0.0538285800329785,-0.0621649167759423,,,,,,,0.1963469011467145,0.1887687533204416,0.1694157699109201,0.1918170263521459,,,,,,
1537,0.2451,0.9918,0.3064,0.2415,0.2654,0.4269,dbscan,0.9754,-0.0230895913305729,-0.0254340145561257,-0.0365331122628247,-0.0107744598084238,0.0092114602405236,-0.0250870958541309,-0.0089021944670335,-0.0212859551109111,0.0346976009301391,-0.0504790281580744,0.0656606403371168,0.0624360399141865,0.0690181515795983,0.0357971694371168,0.0241075183401909,0.0630610182404918,0.0224757338476642,0.0379215994749394,0.057327566338605,0.0976400621283277,,,,,,,,,,,,,,,,,,,,
1476,0.3648,0.3286,0.3731,0.4599,0.3604,0.4031,gmm,0.9942,-1.2088436343641835,0.0335982791900513,-0.5942674033697899,0.0158751802062782,0.1353077263587956,0.5714701996929288,-0.1013588916064229,0.4070974620147544,-0.2486790728423235,0.2033964506560209,17.36950518342445,7.28222615032539,10.036018632556326,2.4620659727306635,3.6970467987467055,7.732005778442594,3.4289770879022443,16.081632173512375,3.615925471429141,2.1812055844281635,0.0297933646256314,0.2761601393024419,,,,,,,,,0.5526761188544794,2.9185535060869965,,,,,,,,
46334,0.6,0.5143,0.6286,0.6571,0.5143,0.5714,gmm,0.814,0.0414755506456083,0.2102432626775476,0.1110792703779665,0.0780142776175203,-0.053148361504075,0.1259283773994887,0.0314393161517726,0.1422018015921663,-0.0503441582436908,0.1627874338427499,0.233512560886325,0.4914604990084859,0.4847791102035962,0.6810629474581009,0.1699447734487991,0.3256433013859054,0.1540202630457437,0.1594940982919317,0.4932217051983478,0.2866615672448842,0.020628476307838,-0.0537406341975903,,,,,,,,,0.1344471521088893,0.1012614281152624,,,,,,,,
46871,0.6688,0.4347,0.7225,0.612,0.7252,0.609,autoenc,1.0,-0.1557296964871233,0.1587530648652968,0.2071445731542266,0.2342974637658494,0.115019599988919,0.0519074252692504,0.1257936345528013,0.1525789830133683,0.09015878887629,-0.1773713093305033,0.4120747957029347,0.4397617214735977,0.4563935951315636,1.000827771931803,0.2195707866842416,0.1083487694996598,0.2682765148174729,0.529834987139399,0.46929138348858,0.6712602696816481,0.1964395961266038,-0.1771538339073042,,,,,,,,,0.3100153672162138,0.5440339834192023,,,,,,,,
46808,0.5215,0.5083,0.5798,0.5916,0.6166,0.524,autoenc,0.5033,0.0244117465326209,-0.1539533056930111,0.1009170810899122,0.1216208634259568,0.0598159387795753,0.0608764384120319,0.1239743552416228,-0.1150909214139047,0.0618032115866011,-0.0799049299023274,0.2533329617521781,1.3845741412675747,0.3230846433626649,0.7029557854330929,0.1915174456122062,0.2188313162250721,0.5533913510458169,0.4106893550142338,0.2690772919265039,0.2208702019337436,0.0577069722846926,0.103156302582666,,,,,,,,,0.1759203578341296,0.2984376549771252,,,,,,,,
41,0.6,0.5143,0.6286,0.6571,0.5143,0.5714,gmm,0.814,0.0414755506456083,0.2102432626775476,0.1110792703779665,0.0780142776175203,-0.053148361504075,0.1259283773994887,0.0314393161517726,0.1422018015921663,-0.0503441582436908,0.1627874338427499,0.233512560886325,0.4914604990084859,0.4847791102035962,0.6810629474581009,0.1699447734487991,0.3256433013859054,0.1540202630457437,0.1594940982919317,0.4932217051983478,0.2866615672448842,0.020628476307838,-0.0537406341975903,,,,,,,,,0.1344471521088893,0.1012614281152624,,,,,,,,
44623,0.7461,0.1062,0.7176,0.7383,0.7772,0.5959,autoenc,0.965,-0.3748327185122159,-0.6506928577915885,0.2304265995399874,0.3415876756019637,-0.4930694698035687,-0.3168334717560032,-0.3120731962019069,-0.1678643525259495,0.0187046604776975,-0.3948349085126627,2.0239612938062894,4.176413251134974,1.5063480918730974,1.919735883821019,3.365577007497495,1.656475550684838,1.7007167872457165,1.1573349136849267,1.826661530610104,2.23479566507348,0.3688678293401407,0.0742037711397751,0.3557446570650422,-0.0373857715706477,-0.3044557732706954,0.2695785346160669,-0.2524875348330634,0.3725301381358986,0.4756940727040794,0.3135502827673465,2.5680149606411486,1.8318607273232967,2.9019973452715546,1.3022652044624463,2.34885906965309,1.3579480797177608,1.4182267070331762,2.4891505349928447,3.5403227637980432,2.1493466936917507
1549,0.3333,0.3333,0.4667,0.4,0.4444,0.5556,dictlearn,0.3,0.0015670628444348,-0.0360835972129655,-0.0005022313869252,0.0067523808727558,0.0028478796900007,-0.0178683207672277,0.0224591795598001,0.0010986125589604,-0.030189799562452,0.0070087891456109,0.3220266878672104,0.3113289877177869,0.3019853707366496,0.2895378674177093,0.3306408060438588,0.3055540545024337,0.3032853938166062,0.3070949052972133,0.2940673862989864,0.2812705731526808,0.0108540799246797,0.0089720310981417,-0.0036743513130632,-0.0033803834483732,0.0045440105396062,0.0013851845176629,,,,,0.2900174499566026,0.2489163185113278,0.289452930406161,0.2809704229910468,0.2594038187713651,0.2864432888144759,,,,
44664,0.4318,0.7364,0.4818,0.4545,0.4409,0.45,dbscan,0.55,0.1755481929480234,-0.0647857677361371,-0.1994220133762479,-0.230703317552608,0.0528013371024669,-0.3926402355349825,-0.2318723391815065,0.21849071224212,-0.2583823495615238,0.2588554432448283,2.785892420598236,1.66879965458446,0.9797351217087684,1.6129033448191998,2.336306380030278,1.3795290865374374,2.518192052108531,1.424370269300839,1.382172861192959,4.263028201092715,0.1814892860390473,-0.3457052782086399,,,,,,,,,2.1619953317142686,4.118959858746675,,,,,,,,
44613,0.7842,1.0144,0.7698,0.7842,0.777,0.8129,dbscan,0.4712,0.0457075832216271,-0.0207121206546306,-0.0452760355969232,0.0300291947011289,-0.0125240473517975,-0.0123539110938138,-0.018704140574361,-0.007035107355284,,,0.0822427110519904,0.0181851875311417,0.08646972917286,0.0556396856469104,0.0192045696058093,0.0130798416162245,0.0118523003771841,0.0738256257259809,,,,,,,,,,,,,,,,,,,,,,
46652,0.5215,0.5083,0.5798,0.5916,0.6166,0.524,autoenc,0.5033,0.0244117465326209,-0.1539533056930111,0.1009170810899122,0.1216208634259568,0.0598159387795753,0.0608764384120319,0.1239743552416228,-0.1150909214139047,0.0618032115866011,-0.0799049299023274,0.2533329617521781,1.3845741412675747,0.3230846433626649,0.7029557854330929,0.1915174456122062,0.2188313162250721,0.5533913510458169,0.4106893550142338,0.2690772919265039,0.2208702019337436,0.0577069722846926,0.103156302582666,,,,,,,,,0.1759203578341296,0.2984376549771252,,,,,,,,
285,0.8571,0.7143,0.7857,1.0714,0.7857,0.8571,gmm,0.359,0.020748186186613,0.0190824808468839,0.0,0.0,0.0,0.0360608327991429,0.0,0.0,0.0,0.0,0.0662950334252911,0.0560777255918405,0.0,0.0,0.0,0.2002590839738343,0.0,0.0,0.0,0.0,0.0,0.0,0.0606926804992982,0.0,0.0,0.0713354677858121,,,,,0.0,0.0,0.5672746257932451,0.0,0.0,0.5110753872077362,,,,
952,0.625,0.5312,0.5312,0.6562,0.5,0.5312,gmm,0.7442,0.1446179122204578,-0.0238319503443132,0.0459142915436344,0.1474336600002068,0.0714587869722578,0.0589049049977117,0.0458560196071468,0.0887957108127679,0.1503281610750935,0.1048692062257269,0.5927600004518109,0.0833574145415196,0.492373052890118,0.2420528813145481,0.0959087570307374,0.3604910316730573,0.1332301343086736,0.1282843001708333,0.3623818959985284,0.8365684772804951,-0.0344780458431113,0.1715070188853346,,,,,,,,,0.1379224875641744,0.4583261859380756,,,,,,,,
1477,0.3644,0.3185,0.3615,0.454,0.3355,0.3969,gmm,0.9953,-1.1224831449792507,0.0327836883040989,-0.6101330442399169,0.00916167114035,0.0430091182443763,0.5922645134134567,-0.1004239160355877,0.4214840533956954,-0.1480088076563054,-0.2433750014628974,14.358435178334505,7.279482224858403,9.461906951124693,2.4882721854903904,1.6985076068795233,7.722231697550977,3.4636601431457428,15.7274247198956,6.227785532805266,2.354373270516859,0.0304097821181677,0.2934018860598824,,,,,,,,,0.5624810982445131,2.67618731815054,,,,,,,,
46842,0.5771,0.52,0.5714,0.6743,0.6743,0.4686,gmm,0.8621,0.1845461711515685,-0.0111599092393439,0.0915615256410614,0.1071226231553128,0.0556463944786442,0.0756077236589143,0.1224391714641801,0.0798770515963886,,,0.3710600294207457,0.2005318691788422,0.2029857035817281,0.209020533418023,0.0834324334386956,0.0870390499359901,0.223677004568839,0.253467301769358,,,,,,,,,,,,,,,,,,,,,,
46906,0.4969,0.7044,0.4277,0.5094,0.4088,0.5157,dbscan,0.8833,0.1859038191083735,0.1461054207495689,0.186671927585144,-0.0456796807706221,-0.0566023113981774,-0.1091863979357597,0.1005992224499561,0.1204203901026566,-0.0750397959399517,-0.0389981587287257,0.5313919167456405,0.1741299670592452,0.486162319638584,0.0820328562535213,0.0532823146964913,0.1455000146402507,0.1275994190860212,0.1173931964216375,0.1728184842507784,0.059372290976683,,,,,,,,,,,,,,,,,,,,
1044,0.5642,0.5861,0.5937,0.6259,0.5957,0.5697,gmm,0.6659,0.0741198395100058,0.3230789895925898,0.0868914145037259,-0.1545242142597947,0.0806398396653133,0.2102454783013078,0.2074882240252687,0.0855358579628143,,,1.0521522539461183,1.069468102005798,0.8011119131597118,0.5968467149544323,0.5269165639718344,1.0811001332237091,0.9923112996872986,0.7478915965282917,,,,,,,,,,,,,,,,,,,,,,
10,0.9048,0.9048,0.9524,1.0476,0.9048,0.8571,gmm,0.7,-0.0271310128580119,0.0823122142784265,-0.0105643264696035,-0.0228844560444457,0.0493580014439699,-0.1235898602425786,0.0278616743905326,0.0718882759783053,,,0.0512531400416587,0.4063149367576529,0.0130577842694947,0.0612727044286701,0.0344127339136168,0.1820905637527317,0.028171215540481,0.2043513459963566,,,,,,,,,,,,,,,,,,,,,,
679,0.7222,0.7444,0.7,0.7667,0.7444,0.8556,dictlearn,0.439,-0.0416058520485475,0.0082185315018823,0.0205243996505009,0.0349896910206953,0.0423084817380192,0.0080448978881715,0.0233497650750114,0.0200161835099377,,,0.0526935874783677,0.0111149642319919,0.0159049959456561,0.0443274383884151,0.0644696168593496,0.0410970901398724,0.0565300499498416,0.0182653622407661,,,,,,,,,,,,,,,,,,,,,,
14,0.7143,0.1166,0.6356,0.6531,0.6968,0.5364,kmeans,0.8575,-0.4290922757392325,-0.1311276209110392,-0.2249075398095834,0.1612691450024297,0.2132974498178975,0.2313317519298174,0.2231496838337813,0.1525410175277889,0.2253324626379203,-0.0964907181665651,2.294319275914192,1.4124597890296369,1.0247385053032605,1.123842384076311,0.9394469969489952,1.7163137806193896,0.9001099250594298,1.0880020849667895,0.9186063563740164,0.6596190037477088,-0.1094876590300423,-0.2057497000072846,0.1734767780867503,-0.14985566289069,0.1535682968658515,0.1204779370558194,-0.1580056193913784,0.3513422324899876,0.1451703742784848,-0.1202518064102295,0.8255900512150974,0.9799298451593416,0.932549513135305,0.7260114714546194,0.7716872628861228,0.6042161650140849,0.6431353143381897,1.9596090366241576,0.8475493096210093,1.1028662835685992
44737,0.5721,0.3919,0.473,0.4955,0.473,0.5045,kmeans,0.555,0.3834856852371948,-0.6261668663396468,0.0204404761955984,0.1504535783992338,0.2124523356656092,-0.4765652195985682,0.1592641405858733,-0.2538716285498247,0.3791006926811351,0.2758039846757697,4.566234797734982,3.570108773053363,2.204145307779585,2.071106899879547,2.6362663389223413,2.741743658890418,1.306497523731594,1.5539614090462563,2.1541163384908204,0.853440008410364,0.151890968036496,-0.4969787058733659,0.1345401077310551,0.2639881312423416,0.1597653792338304,-0.1416718351099234,-0.1298677191256359,0.2120550633584514,-0.2678998867479473,0.0928982791571611,1.4774026062191965,3.514554977324624,2.101777400515952,1.011942603668391,0.737716482412477,0.4735543648649088,0.8656286484799147,1.4433479958116444,0.7550821909560186,1.0558321891273703
44699,0.725,0.1312,0.6906,0.6469,0.6562,0.6,kmeans,0.8,0.6170069166310498,0.3182011559167226,-0.7252162937012614,-0.4983336680348687,0.438890354407534,0.3286395912549992,0.5356456763657852,0.2247845258734421,-0.2707693069573434,-0.0652167000511988,4.118602332020813,2.3109841108408853,3.68639332721676,2.7264131535892573,2.3304049214234674,2.034769926869217,3.099387408710128,2.291615787707004,1.6268503709937068,0.8439521408080215,-0.0926341115273374,0.053798062382063,-0.4201095399907609,-0.3617872956830572,-0.0358941942758986,0.122395740580294,0.4486504640703362,-0.3421762021865763,0.2985297714308972,-0.2254729272085618,1.4570957016942878,1.598213606140301,2.2648016191438307,2.1009956239720733,1.538079662834359,1.0328344399769809,2.3167162496275098,2.1081531657710086,1.2796838406527606,1.0163019308410448
44606,0.3034,0.6067,0.2697,0.2697,0.4045,0.3146,dbscan,0.412,0.0577401065918558,0.0850115355784083,0.0667049529508976,2.3647750424515834e-14,0.0656293487455269,0.0915009911787406,0.0577201972493616,0.066627826430196,0.0818159924935206,0.0556269254421348,2.877172881673276,2.64031152171637,2.3109253308295217,1.8684707284039737,1.8564081206244156,1.6123197674995964,1.647387730051628,1.647447264779744,1.273415596844527,1.5876380661473282,0.0689513285175383,0.105942594325037,0.0618473688966227,0.0675470496792072,0.0880312026247532,-0.1282475708530871,0.0825841860378106,0.0976766324582408,,,1.5578262435785593,1.3834986024182454,1.4425230925944392,1.3586857263511618,1.317433154402943,1.0026390169578907,1.1831901936510667,1.179207526701861,,
46270,0.5806,0.9677,0.6581,0.6,0.8065,0.5806,dbscan,0.692,-0.1692586920432907,0.2029376480059684,0.1343307245628155,0.0759983170468489,0.2861286391459733,-0.1426634434364962,0.0534668598410615,0.223202173482625,,,7.943056873114139,1.6864338043050109,2.764257271661242,1.665565394732467,2.067253898052136,0.827603344416323,1.3352173834616978,4.2335669463066194,,,,,,,,,,,,,,,,,,,,,,
44469,0.6557,0.5082,0.6667,0.5191,0.7158,0.6066,autoenc,0.6162,0.0339522003429661,-0.0099001077188617,0.0548967756347758,0.0345955481798424,0.0399924412645063,0.0545018440546877,0.0664341716742726,0.0197639523329179,0.0527969460613616,0.0577473036754875,0.12632925504588,0.0432822545487934,0.3706448065307253,0.2602277549335809,0.2908261682326736,0.160913505991446,0.1061962755478248,0.0348262827369902,0.1071649100609525,0.4540867856985259,5.013634824159682e-05,0.0644008165718392,-0.0315772216687769,0.0736593881311439,0.0020873887178312,0.0410926232763147,0.0961583560138829,0.0157595607438676,-0.0102924121545644,0.0390034368789852,0.0469467620499428,0.1295282522181748,0.0533893361185511,0.1265406292160661,0.1054821642447807,0.0833522855067166,0.1455215862782189,0.0545767378219394,0.0438593565528038,0.1520600406441112
44554,0.5403,0.3629,0.5242,0.5081,0.5,0.5,kmeans,0.7294,0.0546056491945762,-0.1792029740196042,0.1355167270710134,0.157411323966978,0.1430173895680503,0.1652567237706264,0.0708124008047431,0.2745576465310772,,,0.9862702775560944,0.3728300409305743,1.4857337439600204,0.2932544774378945,0.858297219563398,1.153814646461916,0.8173695335162899,0.8225774127365701,,,,,,,,,,,,,,,,,,,,,,
45714,0.5149,0.2538,0.4979,0.4739,0.4892,0.4439,kmeans,1.0,0.0583820593160076,0.002369365035375,0.0255284805365489,0.0333601044804797,0.0005140333767037,0.0514073723551827,0.0081133640446338,0.124200622488813,0.0279883125662904,0.0471162324120109,0.0712151843265671,0.0003821047695529,0.0155730206364851,0.0295993708534644,5.829789388435933e-05,0.0575247454659814,0.0046262879528574,0.1587873274655473,0.0122365633922136,0.024646683678513,0.0144845007656187,0.071731733462722,0.0265635631323179,0.008789763074364,-0.0324339623452325,0.0045605833075471,0.0496652531282669,0.0695703128465768,0.0035089958321495,0.0076615952803113,0.0044207832178762,0.0548322813190707,0.0191702000622359,0.0062515693526974,0.0222917801197329,0.0004983529996027,0.0324530115553722,0.0659319753672397,0.0027180650438387,0.0023827958174139
32,0.6873,0.3118,0.6997,0.8216,0.6864,0.575,gmm,0.9918,-0.1617367802788483,-0.1442250012142895,0.1146637820254789,0.2097350248781204,0.061611913800227,-0.0424358119426104,0.0315208248597711,0.0545011592947449,0.1230450238060107,0.153036391352915,0.2799395885305061,0.2703517405820163,0.3137957524926067,0.3645702811245725,0.235065050270708,0.1401822537973921,0.1154154195213946,0.1960511195541585,0.245695213861514,0.5096880142291056,0.0562937278067484,-0.1835759383864414,-0.0065909105288466,0.0752395354595981,0.0908947694898747,0.0526982025968147,0.1612464243202326,-0.1391218735808922,0.0884006634089328,0.088943402747497,0.1210069284170921,0.3435460712028617,0.2225803264306424,0.1364061885327416,0.2014536191426756,0.1393749188105103,0.6075741090546907,0.4795760322866551,0.2071319858995327,0.1980948374561346
28,0.7169,0.1028,0.7592,0.6916,0.4175,0.4653,agg,0.9867,-0.1883437960554435,0.2408122823508648,-0.3526833360929919,0.2025346111571285,0.2174608552179587,0.2196503599501871,-0.3162569057555711,0.1930474469288141,0.0329721798690097,0.0231371289152378,1.2271401237766777,1.1777873994469394,1.409438283119024,0.868330710987127,1.2521691381589883,1.9526146340026629,1.4520915359835105,1.0424950877688566,0.966421222514908,1.0803130024944954,0.0364565542736369,-0.190026914062227,-0.0601682110032243,0.2512957240528688,0.0459113608186597,0.2189144242378782,0.2815725080297918,0.1142438728209191,-0.1460405623540716,0.0933485102889435,1.2564195735931862,1.224015947116672,1.1018804155721829,0.9084181144101856,1.2920369396416018,1.591077801705818,1.2679999189529243,1.4391562796790662,1.4055663509379055,1.38254820450794
